HeatingQC,1stFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageCond,PavedDrive,OpenPorchSF,SaleCondition,GarageType_Attchd,GarageType_Detchd,GarageType_Other,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,MoSold_1,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010
1,-0.2512949185884797,0.8345254882169075,1,0.7813658143509358,1,0.16992708860002484,1,0.986849366836289,1,0,0.5430889162303228,2,0.4231348222415994,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,-1.1511282629657367,-1.5668294431291898,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,,0,-2.1957613958437125,,Y,0,Normal,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1.6197466530061566,0.5815432403055492,0,0.7813658143509358,0,-1.0458012732222097,1,0.3495455390055087,1,1,1.1297218677249707,3,1.9601111488129437,TA,Y,1,Partial,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.9268072026110664,-1.392904147690131,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,,0,-2.1957613958437125,,N,0,Normal,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.982887467699734,-1.4363854715498956,0,-1.0273628233099534,0,0.16992708860002484,1,-0.28775828882527155,0,0,,0,-2.1957613958437125,,Y,0,Normal,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.8758251434395504,-1.353375671453981,0,-1.0273628233099534,0,0.16992708860002484,1,-0.9250621166560519,1,1,0.15200028190055764,1,-0.9698950809952686,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,1.0818859287466631,2.552037780677614,0,0.7813658143509358,0,2.601383812244494,0,0.986849366836289,1,0,-2.2727492509439866,2,0.21882376976685872,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.5214998321975144,0.25938615898092865,0,0.7813658143509358,1,0.16992708860002484,0,0.986849366836289,1,0,0.777742096828182,2,-0.050495344858935746,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,1.0920823405809663,0.1724235112613992,0,0.7813658143509358,0,0.16992708860002484,1,0.3495455390055087,1,1,1.0906130042919941,3,1.6350708380576744,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,-0.5240489351560902,-1.0806291854245478,0,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,-0.0826528986973015,2,0.47885601837107405,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,-0.8758251434395504,-1.353375671453981,1,-1.0273628233099534,0,-1.0458012732222097,0,-2.1996697723176126,1,1,-0.7866124404908789,1,-0.8584526887363192,Fa,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.9089634819010358,-0.2782011178307079,0,-1.0273628233099534,1,-1.0458012732222097,1,-0.28775828882527155,0,0,-1.0603744845217145,1,-0.8166617916392132,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,-1.005829394326916,-0.2683189987716705,0,-1.0273628233099534,1,0.16992708860002484,0,0.3495455390055087,0,0,-0.31730607929516064,2,-0.15265087109630607,TA,Y,1,Normal,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,0.4446101891027134,-0.3295881369377026,0,0.7813658143509358,0,-1.0458012732222097,0,-0.28775828882527155,1,0,-0.04354403526432497,2,0.7296014009537103,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1.2654213417641207,0.30682033046430834,0,0.7813658143509358,0,1.3856554504222593,0,0.986849366836289,0,0,-0.19997948899623105,2,0.15381570761580488,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,-1.1893648073443737,-1.596475800306302,0,-1.0273628233099534,0,-1.0458012732222097,0,-1.562365944486832,0,0,,0,-2.1957613958437125,,N,1,Normal,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,-0.6107184357476674,0.7119872118848433,1,0.7813658143509358,1,0.16992708860002484,1,0.986849366836289,0,0,0.9341775505600881,2,0.08880764546475105,TA,Y,1,Normal,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,-0.7534682014279122,-1.2585073284872217,0,-1.0273628233099534,0,0.16992708860002484,0,-0.9250621166560519,0,0,-0.2390883524292076,1,-0.8584526887363192,TA,Y,0,Normal,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,-0.7330753777593058,-1.2426959379927618,0,-1.0273628233099534,0,0.16992708860002484,0,-0.9250621166560519,0,0,-0.16087062556325454,3,0.033086449335276324,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,-0.11619246178396236,-0.7644013755353498,1,-1.0273628233099534,0,0.16992708860002484,1,-0.28775828882527155,0,0,1.0123952774260412,2,0.47885601837107405,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,0.31715504117392346,1.3207257459215493,0,0.7813658143509358,1,0.16992708860002484,1,0.3495455390055087,1,1,0.9341775505600881,2,0.8085397621371329,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0.03165550981343397,0.8147612500988326,0,-1.0273628233099534,1,0.16992708860002484,0,1.6241531946670693,1,0,-1.920769480047198,2,-0.607707306153683,Fa,Y,0,Normal,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-1.1001462037942207,-0.08846443189718912,0,0.7813658143509358,1,0.16992708860002484,1,0.986849366836289,1,0,1.0906130042919941,2,-0.15265087109630607,TA,Y,0,Partial,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,-0.5087543174046354,-1.068770642553703,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,0.7386332333952055,1,-0.765584028520528,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,2.5399728210520203,1.295032236368052,0,0.7813658143509358,0,0.16992708860002484,0,1.6241531946670693,1,1,-0.39552380616111366,2,0.163102573637384,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,1.5713136967932164,0.5439911878812068,1,0.7813658143509358,0,0.16992708860002484,1,0.3495455390055087,1,1,1.0906130042919941,3,1.1103629078384543,TA,Y,0,Partial,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,0.8524666624748413,-0.013360327048504598,1,0.7813658143509358,0,0.16992708860002484,1,-0.9250621166560519,1,0,0.777742096828182,2,0.19096317170212135,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,-0.564834582493303,1.6942698463531645,0,0.7813658143509358,0,1.3856554504222593,0,0.986849366836289,0,0,,0,-2.1957613958437125,,Y,1,Normal,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0.4548066009370166,2.2397628184120313,1,0.7813658143509358,2,3.817112174066729,0,3.53606467815941,0,0,-0.3564149427281371,3,2.2990817586005816,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,-0.7687628191793668,0.42540575917275764,0,-1.0273628233099534,1,1.3856554504222593,0,0.986849366836289,1,1,-0.6301769867589728,2,0.07952077944317193,TA,Y,1,Normal,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.9522982321968244,-0.6418630992032857,0,-1.0273628233099534,0,-1.0458012732222097,0,-1.562365944486832,0,0,0.8168509602611586,2,0.7017408028889729,TA,N,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,2.2774152163187127,3.4335228007437535,1,0.7813658143509358,1,1.3856554504222593,1,1.6241531946670693,1,1,0.6995243699622289,3,0.8967649893421344,TA,Y,1,Normal,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.42718302273020986,0.7198929071320732,1,0.7813658143509358,1,0.16992708860002484,1,0.3495455390055087,1,0,0.855959823694135,3,1.7000789002087282,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0.1591106577422239,0.8285962167814851,0,2.590094452011825,0,1.3856554504222593,1,0.986849366836289,1,0,-0.39552380616111366,2,0.06559048041080325,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,-0.6820933185877898,-1.203167461756612,0,-1.0273628233099534,0,0.16992708860002484,0,-0.9250621166560519,0,0,-0.47374153302706673,1,-0.9698950809952686,TA,Y,0,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,-0.20796016829269112,-0.8355526327604194,1,-1.0273628233099534,1,0.16992708860002484,0,-0.28775828882527155,1,0,-0.2781972158621841,2,0.12595510955106753,TA,Y,0,Normal,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.995632982492613,0.1427771540842869,0,0.7813658143509358,1,0.16992708860002484,1,-0.9250621166560519,0,0,0.855959823694135,2,-0.15265087109630607,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,2.0913307003426795,0.9471816454899343,1,0.7813658143509358,0,0.16992708860002484,1,0.986849366836289,1,1,1.0123952774260412,3,1.3796820224642488,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,-0.43228122864736146,2.174540832622384,0,2.590094452011825,1,1.3856554504222593,0,0.986849366836289,0,0,0.777742096828182,2,0.6878105038566042,TA,Y,0,Normal,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1,0.9442343689835699,0.05779093017656495,1,0.7813658143509358,0,0.16992708860002484,1,0.3495455390055087,1,1,1.0515041408590176,2,-0.19908520120420167,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0.30950773229819606,0.46888708303252236,0,0.7813658143509358,0,1.3856554504222593,0,0.3495455390055087,1,1,-2.2727492509439866,1,-0.48697804787315435,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,-1.3856457351547102,-0.17542707961671858,0,0.7813658143509358,1,0.16992708860002484,1,-0.28775828882527155,1,1,1.1297218677249707,2,-0.18979833518262254,TA,Y,1,Partial,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-1.630359619177987,-0.5944289277199059,0,0.7813658143509358,1,-1.0458012732222097,1,-1.562365944486832,0,0,1.0515041408590176,2,0.033086449335276324,TA,Y,1,Abnorml,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1,-0.880923349356702,0.3423959590768431,1,0.7813658143509358,1,0.16992708860002484,1,0.3495455390055087,0,0,0.855959823694135,2,0.8828346903097658,TA,Y,1,Normal,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.7075843481735478,0.5716611212465117,1,0.7813658143509358,1,0.16992708860002484,1,0.3495455390055087,0,0,0.8168509602611586,2,0.5345772145005487,TA,Y,1,Abnorml,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,-0.5979729209547884,-0.05091237947284686,0,0.7813658143509358,0,1.3856554504222593,0,-0.28775828882527155,1,0,-0.04354403526432497,1,-0.6355679042184202,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,-0.7942538487651248,-1.2901301094761415,1,-1.0273628233099534,0,-2.2615296350444445,1,-1.562365944486832,0,0,0.9732864139930646,2,-0.24551953131209725,TA,Y,0,Normal,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1.2960105772670303,0.3305374162059982,1,0.7813658143509358,0,0.16992708860002484,1,0.986849366836289,1,0,0.9732864139930646,2,0.13524197557264664,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.8146466724337312,-0.25053118446540307,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.28775828882527155,0,0,-0.4346326695940902,1,-0.6262810381968412,TA,Y,0,Normal,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1.2781668565569997,0.3167024495233458,1,-1.0273628233099534,0,0.16992708860002484,1,0.986849366836289,1,0,-0.9039390307898084,1,-0.4451871507760483,TA,Y,1,Normal,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,-0.13148707953541716,1.1784232314714103,1,0.7813658143509358,1,0.16992708860002484,1,0.986849366836289,1,0,0.777742096828182,2,0.511360049446601,TA,Y,1,Normal,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,3.755894932292676,2.2377863946002234,1,0.7813658143509358,1,-1.0458012732222097,1,0.986849366836289,1,1,0.8950686871271115,3,1.5375587448310937,TA,Y,1,Normal,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.3405135221386327,0.9037003216301696,0,0.7813658143509358,1,0.16992708860002484,1,1.6241531946670693,1,1,1.0515041408590176,3,2.1504919022553155,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,1.0487475902851777,0.13882430646067193,0,0.7813658143509358,0,0.16992708860002484,1,0.3495455390055087,1,1,1.1297218677249707,3,1.1567972379463498,TA,Y,1,Partial,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,-0.9421018203625212,-1.4047626905609758,0,-1.0273628233099534,0,-1.0458012732222097,0,-1.562365944486832,0,0,-2.0772049337791043,1,-1.4528121141173829,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.44757584639881626,0.20404629225031903,0,0.7813658143509358,0,0.16992708860002484,0,-0.28775828882527155,0,0,-0.04354403526432497,2,0.868904391277397,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,-1.7246764286452916,-1.0154071996349008,0,-1.0273628233099534,1,-1.0458012732222097,0,-0.9250621166560519,0,0,-0.19997948899623105,1,-0.9698950809952686,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,-1.0338695268712499,-0.21100270822925335,0,0.7813658143509358,1,0.16992708860002484,1,0.3495455390055087,0,0,1.1297218677249707,2,-0.33838819152788846,TA,Y,0,Normal,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.7534682014279122,-1.2585073284872217,1,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,-1.5687897091504093,1,-1.2670747936858004,Fa,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,2.440557805667564,1.2179517077075601,0,0.7813658143509358,1,1.3856554504222593,0,0.3495455390055087,1,1,-0.31730607929516064,2,0.3581267600905455,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.41188840497875506,0.516321254515902,1,-1.0273628233099534,1,1.3856554504222593,1,0.986849366836289,0,0,0.4257623259313933,2,0.47885601837107405,TA,N,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0.6536366317059289,-0.16752138436948863,0,0.7813658143509358,0,0.16992708860002484,1,0.3495455390055087,0,0,1.1297218677249707,2,0.47885601837107405,TA,N,0,Normal,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,-1.1766192925514947,-0.47979634663507165,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.28775828882527155,0,0,-1.5296808457174327,1,-0.8956001528226356,TA,P,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,-0.9268072026110664,-0.6853444230630503,1,-1.0273628233099534,0,0.16992708860002484,1,0.3495455390055087,0,0,-2.194531524078034,1,-1.081337473254218,TA,N,1,Normal,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0.5924581607001097,2.5362263901831543,1,2.590094452011825,1,2.601383812244494,1,3.53606467815941,1,0,-0.00443517183134845,2,0.4231348222415994,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,1.285814165432727,2.0263090467368223,0,0.7813658143509358,0,2.601383812244494,1,2.2614570224978494,1,1,-2.429184704675893,1,-1.1927798655131674,TA,Y,1,Family,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,1.4948406080359427,0.48469847352698225,1,0.7813658143509358,0,0.16992708860002484,1,0.3495455390055087,1,1,1.0906130042919941,3,1.323960826334774,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,-0.7407226866350332,-0.5588532991073711,0,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,1,1,0.9732864139930646,2,-0.15265087109630607,TA,Y,0,Normal,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0.9314888541906909,0.04790881111752751,1,0.7813658143509358,0,0.16992708860002484,1,-0.28775828882527155,0,0,0.855959823694135,2,0.31633586299343947,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1.0818859287466631,0.16451781601416926,0,0.7813658143509358,0,1.3856554504222593,0,0.986849366836289,0,0,-0.4346326695940902,3,1.481837548701619,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.6617004949191834,-1.187356071262152,1,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,1,0,-0.4346326695940902,1,-0.8584526887363192,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0.1565615547836481,0.8127848262870252,0,0.7813658143509358,0,0.16992708860002484,0,0.3495455390055087,1,0,0.9732864139930646,2,0.9246255874068718,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0.8677612802262961,-0.0015017841776596731,1,0.7813658143509358,0,-1.0458012732222097,1,-0.28775828882527155,1,1,1.0906130042919941,3,0.8131831951479224,TA,Y,1,Partial,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1,-0.06775950557102219,1.939346399017293,0,0.7813658143509358,1,1.3856554504222593,1,1.6241531946670693,1,1,1.0515041408590176,3,0.785322597083185,TA,Y,1,Normal,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.3444435334799705,0.3680894686303405,1,-1.0273628233099534,0,0.16992708860002484,0,0.3495455390055087,1,0,-0.47374153302706673,2,0.46028228632791585,TA,N,0,Normal,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,-0.5622854795347272,0.024191725375837664,0,-1.0273628233099534,1,1.3856554504222593,0,0.986849366836289,0,0,-1.764334026315292,1,-1.3599434539015915,Fa,N,0,Normal,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.060112196695294794,0.7969734357925653,1,-1.0273628233099534,1,0.16992708860002484,0,0.3495455390055087,0,0,-1.099483347954691,1,-1.081337473254218,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,0.0010662743105243821,0.21195198749754898,0,0.7813658143509358,1,0.16992708860002484,1,0.3495455390055087,1,1,-2.0772049337791043,1,-1.1927798655131674,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,-0.5342453469903934,-0.6774387278158204,0,-1.0273628233099534,0,0.16992708860002484,0,-0.9250621166560519,1,1,-1.920769480047198,1,-1.229927329599484,TA,Y,0,Normal,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,-0.7534682014279122,0.18230563032043665,1,0.7813658143509358,1,0.16992708860002484,0,0.986849366836289,1,0,1.0123952774260412,2,-0.3476750575494676,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0.34264607075968145,-0.4086450894100021,0,0.7813658143509358,0,-1.0458012732222097,1,-0.28775828882527155,1,1,1.0906130042919941,2,0.8781912572989762,TA,Y,1,Partial,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,0.7759935737175673,-0.07265304140272923,1,0.7813658143509358,0,0.16992708860002484,1,-0.28775828882527155,0,0,1.1297218677249707,3,1.3053870942916157,TA,Y,1,Normal,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,-1.1868157043857979,-0.5667589943546011,0,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,0.777742096828182,3,2.1504919022553155,TA,Y,0,Family,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1.2399303121783627,0.28705609234623347,1,0.7813658143509358,0,-1.0458012732222097,1,-0.9250621166560519,1,1,1.0123952774260412,2,0.04237331535685545,TA,Y,1,Normal,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.9981820854511888,-1.4482440144207405,1,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,0.38665346249841676,2,-0.3569619235710467,TA,Y,0,Normal,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.8324903931437618,-1.3197764666532539,1,-1.0273628233099534,0,0.16992708860002484,0,-0.9250621166560519,0,0,,0,-2.1957613958437125,,Y,0,Normal,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-1.0670078653327353,-0.27227184639528546,0,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,-0.47374153302706673,2,0.2559712338531752,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.1947980991622851,1.1705175362241804,0,0.7813658143509358,1,0.16992708860002484,0,0.3495455390055087,1,0,0.30843573563246374,2,0.32097929600422903,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,-0.5495399647418482,0.670482311836886,1,0.7813658143509358,1,0.16992708860002484,1,-0.28775828882527155,0,0,0.8950686871271115,2,0.6924539368673939,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,-0.12129066770111396,0.3305374162059982,0,-1.0273628233099534,1,0.16992708860002484,0,-0.28775828882527155,0,0,-1.099483347954691,1,-0.9373910499197416,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,-0.3048260807185715,-0.9106567376091039,0,0.7813658143509358,0,-1.0458012732222097,0,-0.28775828882527155,0,0,-0.8648301673568319,2,-0.24551953131209725,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1.7446526979763708,0.678388007084116,1,0.7813658143509358,0,-1.0458012732222097,1,0.3495455390055087,1,1,1.0515041408590176,2,0.6831670708458147,TA,Y,1,Abnorml,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,-0.2716877422570861,0.686293702331346,0,-1.0273628233099534,1,1.3856554504222593,1,0.986849366836289,1,1,-2.194531524078034,2,-0.4776911818515753,TA,N,0,Normal,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,1.0436493843680261,0.13487145883705695,0,0.7813658143509358,0,-2.2615296350444445,1,0.3495455390055087,1,0,1.1297218677249707,3,0.868904391277397,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,0.2202891287480431,1.5598730271502554,0,0.7813658143509358,0,1.3856554504222593,0,2.89876085032863,0,0,-0.2781972158621841,2,0.4045610901984411,TA,N,0,Normal,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0.38343171809689425,1.8761008370394534,1,0.7813658143509358,1,0.16992708860002484,1,0.3495455390055087,1,0,0.777742096828182,3,2.768068492690327,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.039719373026688404,-0.7051086611811253,1,-1.0273628233099534,1,0.16992708860002484,0,-0.28775828882527155,0,0,-0.6301769867589728,1,-0.6355679042184202,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,1.7446526979763708,0.678388007084116,1,0.7813658143509358,0,0.16992708860002484,1,0.3495455390055087,1,0,-0.3564149427281371,2,0.3116924299826499,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-1.1511282629657367,-0.16752138436948863,0,0.7813658143509358,1,0.16992708860002484,0,0.3495455390055087,1,0,-0.39552380616111366,2,1.407542620528986,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,-0.23090209491987332,-0.8533404470666868,0,0.7813658143509358,0,-1.0458012732222097,0,-1.562365944486832,1,0,-0.04354403526432497,2,-0.15265087109630607,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
